Line#,Date,"Thermocouple - Std Dev (RAW-C-20 20107267:20088126-2S), C, Arizona VT SE KMP08 AZ VT1 Tcell","Thermocouple - Avg (RAW-C-20 20107267:20088126-2A), C, Arizona VT SE KMP08 AZ VT1 Tcell","Thermocouple - Max (RAW-C-20 20107267:20088126-2x), C, Arizona VT SE KMP08 AZ VT1 Tcell","Thermocouple - Min (RAW-C-20 20107267:20088126-2m), C, Arizona VT SE KMP08 AZ VT1 Tcell","Thermocouple (RAW-C-20 20107267:20088126-2), C, Arizona VT SE KMP08 AZ VT1 Tcell","Voltage - Std Dev (RAW-V-5 20107267:20088126-1S), V, Arizona VT SE KMP08 AZ VT1 Voc","Voltage - Avg (RAW-V-5 20107267:20088126-1A), V, Arizona VT SE KMP08 AZ VT1 Voc","Voltage - Max (RAW-V-5 20107267:20088126-1x), V, Arizona VT SE KMP08 AZ VT1 Voc","Voltage - Min (RAW-V-5 20107267:20088126-1m), V, Arizona VT SE KMP08 AZ VT1 Voc","Voltage (RAW-V-5 20107267:20088126-1), V, Arizona VT SE KMP08 AZ VT1 Voc","Battery (RX3000 BATTERY 20107267:20107267-B), V, Arizona VT SE KMP08","Thermocouple - Std Dev (RAW-C-20 20107267:20088126-2S), C, Arizona VT SE KMP8 AZ VT1 Tcell","Thermocouple - Avg (RAW-C-20 20107267:20088126-2A), C, Arizona VT SE KMP8 AZ VT1 Tcell","Thermocouple - Max (RAW-C-20 20107267:20088126-2x), C, Arizona VT SE KMP8 AZ VT1 Tcell","Thermocouple - Min (RAW-C-20 20107267:20088126-2m), C, Arizona VT SE KMP8 AZ VT1 Tcell","Thermocouple (RAW-C-20 20107267:20088126-2), C, Arizona VT SE KMP8 AZ VT1 Tcell","Voltage - Std Dev (RAW-V-5 20107267:20088126-1S), V, Arizona VT SE KMP8 AZ VT1 Voc","Voltage - Avg (RAW-V-5 20107267:20088126-1A), V, Arizona VT SE KMP8 AZ VT1 Voc","Voltage - Max (RAW-V-5 20107267:20088126-1x), V, Arizona VT SE KMP8 AZ VT1 Voc","Voltage - Min (RAW-V-5 20107267:20088126-1m), V, Arizona VT SE KMP8 AZ VT1 Voc","Voltage (RAW-V-5 20107267:20088126-1), V, Arizona VT SE KMP8 AZ VT1 Voc","Battery (RX3000 BATTERY 20107267:20107267-B), V, Arizona VT SE KMP8","Thermocouple - Std Dev (RAW-C-20 20107267:20088126-2S), C, Arizona VT 1 AZ VT1 Tcell","Thermocouple - Avg (RAW-C-20 20107267:20088126-2A), C, Arizona VT 1 AZ VT1 Tcell","Thermocouple - Max (RAW-C-20 20107267:20088126-2x), C, Arizona VT 1 AZ VT1 Tcell","Thermocouple - Min (RAW-C-20 20107267:20088126-2m), C, Arizona VT 1 AZ VT1 Tcell","Thermocouple (RAW-C-20 20107267:20088126-2), C, Arizona VT 1 AZ VT1 Tcell","Voltage - Std Dev (RAW-V-5 20107267:20088126-1S), V, Arizona VT 1 AZ VT1 Voc","Voltage - Avg (RAW-V-5 20107267:20088126-1A), V, Arizona VT 1 AZ VT1 Voc","Voltage - Max (RAW-V-5 20107267:20088126-1x), V, Arizona VT 1 AZ VT1 Voc","Voltage - Min (RAW-V-5 20107267:20088126-1m), V, Arizona VT 1 AZ VT1 Voc","Voltage (RAW-V-5 20107267:20088126-1), V, Arizona VT 1 AZ VT1 Voc","Battery (RX3000 BATTERY 20107267:20107267-B), V, Arizona VT 1","Battery (RX3000 BATTERY 20107267:20107267-B), V, Arizona VT Center"
6062,08/25/17 20:47:00,,,,,35.388,,,,,0.0016,,,,,,,,,,,,,,,,,,,,,,,,
6063,08/25/17 20:48:00,,,,,35.458,,,,,0.0016,,,,,,,,,,,,,,,,,,,,,,,,
6064,08/25/17 20:49:00,,,,,35.301,,,,,0.0016,,,,,,,,,,,,,,,,,,,,,,,,
6065,08/25/17 20:50:00,,,,,34.910,,,,,0.0016,4.380,,,,,,,,,,,,,,,,,,,,,,,
6066,08/25/17 20:51:00,,,,,35.116,,,,,0.0014,,,,,,,,,,,,,,,,,,,,,,,,
6067,08/25/17 20:52:00,,,,,34.742,,,,,0.0014,,,,,,,,,,,,,,,,,,,,,,,,
6068,08/25/17 20:53:00,,,,,34.861,,,,,0.0016,,,,,,,,,,,,,,,,,,,,,,,,
6069,08/25/17 20:54:00,,,,,34.693,,,,,0.0014,,,,,,,,,,,,,,,,,,,,,,,,
6070,08/25/17 20:55:00,,,,,34.737,,,,,0.0014,4.385,,,,,,,,,,,,,,,,,,,,,,,
6071,08/25/17 20:56:00,,,,,33.527,,,,,0.0016,,,,,,,,,,,,,,,,,,,,,,,,
6072,08/25/17 20:57:00,,,,,34.710,,,,,0.0014,,,,,,,,,,,,,,,,,,,,,,,,
6073,08/25/17 20:58:00,,,,,34.666,,,,,0.0016,,,,,,,,,,,,,,,,,,,,,,,,
6074,08/25/17 20:59:00,,,,,34.558,,,,,0.0016,,,,,,,,,,,,,,,,,,,,,,,,
6075,08/25/17 21:00:00,,,,,34.639,,,,,0.0014,4.386,,,,,,,,,,,,,,,,,,,,,,,
6076,08/25/17 21:01:00,,,,,34.715,,,,,0.0016,,,,,,,,,,,,,,,,,,,,,,,,
6077,08/25/17 21:02:00,,,,,34.688,,,,,0.0014,,,,,,,,,,,,,,,,,,,,,,,,
6078,08/25/17 21:03:00,,,,,34.867,,,,,0.0014,,,,,,,,,,,,,,,,,,,,,,,,
6079,08/25/17 21:04:00,,,,,34.818,,,,,0.0014,,,,,,,,,,,,,,,,,,,,,,,,
6080,08/25/17 21:05:00,,,,,34.688,,,,,0.0014,4.386,,,,,,,,,,,,,,,,,,,,,,,
6081,08/25/17 21:06:00,,,,,34.775,,,,,0.0014,,,,,,,,,,,,,,,,,,,,,,,,
6082,08/25/17 21:07:00,,,,,34.720,,,,,0.0014,,,,,,,,,,,,,,,,,,,,,,,,
6083,08/25/17 21:08:00,,,,,34.823,,,,,0.0014,,,,,,,,,,,,,,,,,,,,,,,,
6084,08/25/17 21:09:00,,,,,34.813,,,,,0.0014,,,,,,,,,,,,,,,,,,,,,,,,
6085,08/25/17 21:10:00,,,,,34.455,,,,,0.0014,4.386,,,,,,,,,,,,,,,,,,,,,,,
6086,08/25/17 21:11:00,,,,,33.152,,,,,0.0014,,,,,,,,,,,,,,,,,,,,,,,,
6087,08/25/17 21:12:00,,,,,34.427,,,,,0.0014,,,,,,,,,,,,,,,,,,,,,,,,
6088,08/25/17 21:13:00,,,,,34.530,,,,,0.0014,,,,,,,,,,,,,,,,,,,,,,,,
6089,08/25/17 21:14:00,,,,,34.639,,,,,0.0014,,,,,,,,,,,,,,,,,,,,,,,,
6090,08/25/17 21:15:00,,,,,34.536,,,,,0.0014,4.386,,,,,,,,,,,,,,,,,,,,,,,
6091,08/25/17 21:16:00,,,,,33.315,,,,,0.0014,,,,,,,,,,,,,,,,,,,,,,,,
6092,08/25/17 21:17:00,,,,,34.395,,,,,0.0014,,,,,,,,,,,,,,,,,,,,,,,,
6093,08/25/17 21:18:00,,,,,34.178,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6094,08/25/17 21:19:00,,,,,34.520,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6095,08/25/17 21:20:00,,,,,34.498,,,,,0.0013,4.386,,,,,,,,,,,,,,,,,,,,,,,
6096,08/25/17 21:21:00,,,,,34.324,,,,,0.0014,,,,,,,,,,,,,,,,,,,,,,,,
6097,08/25/17 21:22:00,,,,,34.433,,,,,0.0014,,,,,,,,,,,,,,,,,,,,,,,,
6098,08/25/17 21:23:00,,,,,34.227,,,,,0.0014,,,,,,,,,,,,,,,,,,,,,,,,
6099,08/25/17 21:24:00,,,,,34.232,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6100,08/25/17 21:25:00,,,,,32.995,,,,,0.0013,4.386,,,,,,,,,,,,,,,,,,,,,,,
6101,08/25/17 21:26:00,,,,,33.076,,,,,0.0014,,,,,,,,,,,,,,,,,,,,,,,,
6102,08/25/17 21:27:00,,,,,33.049,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6103,08/25/17 21:28:00,,,,,34.520,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6104,08/25/17 21:29:00,,,,,34.406,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6105,08/25/17 21:30:00,,,,,34.297,,,,,0.0013,4.386,,,,,,,,,,,,,,,,,,,,,,,
6106,08/25/17 21:31:00,,,,,34.357,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6107,08/25/17 21:32:00,,,,,33.098,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6108,08/25/17 21:33:00,,,,,34.449,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6109,08/25/17 21:34:00,,,,,34.210,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6110,08/25/17 21:35:00,,,,,34.048,,,,,0.0014,4.385,,,,,,,,,,,,,,,,,,,,,,,
6111,08/25/17 21:36:00,,,,,34.281,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6112,08/25/17 21:37:00,,,,,34.232,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6113,08/25/17 21:38:00,,,,,33.093,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6114,08/25/17 21:39:00,,,,,33.217,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6115,08/25/17 21:40:00,,,,,34.379,,,,,0.0013,4.385,,,,,,,,,,,,,,,,,,,,,,,
6116,08/25/17 21:41:00,,,,,34.058,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6117,08/25/17 21:42:00,,,,,34.031,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6118,08/25/17 21:43:00,,,,,34.026,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6119,08/25/17 21:44:00,,,,,33.863,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6120,08/25/17 21:45:00,,,,,34.015,,,,,0.0013,4.385,,,,,,,,,,,,,,,,,,,,,,,
6121,08/25/17 21:46:00,,,,,33.950,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6122,08/25/17 21:47:00,,,,,34.080,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6123,08/25/17 21:48:00,,,,,32.995,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6124,08/25/17 21:49:00,,,,,33.814,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6125,08/25/17 21:50:00,,,,,32.653,,,,,0.0013,4.385,,,,,,,,,,,,,,,,,,,,,,,
6126,08/25/17 21:51:00,,,,,33.782,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6127,08/25/17 21:52:00,,,,,33.738,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6128,08/25/17 21:53:00,,,,,33.657,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6129,08/25/17 21:54:00,,,,,33.521,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6130,08/25/17 21:55:00,,,,,33.624,,,,,0.0013,4.385,,,,,,,,,,,,,,,,,,,,,,,
6131,08/25/17 21:56:00,,,,,33.608,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6132,08/25/17 21:57:00,,,,,32.371,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6133,08/25/17 21:58:00,,,,,33.467,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6134,08/25/17 21:59:00,,,,,33.494,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6135,08/25/17 22:00:00,,,,,33.451,,,,,0.0013,4.383,,,,,,,,,,,,,,,,,,,,,,,
6136,08/25/17 22:01:00,,,,,33.727,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
6137,08/25/17 22:02:00,,,,,33.657,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6138,08/25/17 22:03:00,,,,,33.592,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6139,08/25/17 22:04:00,,,,,33.652,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6140,08/25/17 22:05:00,,,,,33.245,,,,,0.0013,4.383,,,,,,,,,,,,,,,,,,,,,,,
6141,08/25/17 22:06:00,,,,,33.076,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6142,08/25/17 22:07:00,,,,,32.952,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6143,08/25/17 22:08:00,,,,,31.476,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6144,08/25/17 22:09:00,,,,,32.697,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6145,08/25/17 22:10:00,,,,,32.404,,,,,0.0011,4.383,,,,,,,,,,,,,,,,,,,,,,,
6146,08/25/17 22:11:00,,,,,32.273,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6147,08/25/17 22:12:00,,,,,32.225,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6148,08/25/17 22:13:00,,,,,30.928,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6149,08/25/17 22:14:00,,,,,32.002,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6150,08/25/17 22:15:00,,,,,32.111,,,,,0.0013,4.383,,,,,,,,,,,,,,,,,,,,,,,
6151,08/25/17 22:16:00,,,,,31.937,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6152,08/25/17 22:17:00,,,,,30.781,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6153,08/25/17 22:18:00,,,,,31.975,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6154,08/25/17 22:19:00,,,,,31.991,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6155,08/25/17 22:20:00,,,,,31.948,,,,,0.0014,4.383,,,,,,,,,,,,,,,,,,,,,,,
6156,08/25/17 22:21:00,,,,,32.067,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6157,08/25/17 22:22:00,,,,,31.910,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6158,08/25/17 22:23:00,,,,,31.774,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6159,08/25/17 22:24:00,,,,,32.073,,,,,0.0014,,,,,,,,,,,,,,,,,,,,,,,,
6160,08/25/17 22:25:00,,,,,32.284,,,,,0.0013,4.383,,,,,,,,,,,,,,,,,,,,,,,
6161,08/25/17 22:26:00,,,,,30.803,,,,,0.0020,,,,,,,,,,,,,,,,,,,,,,,,
6162,08/25/17 22:27:00,,,,,32.013,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6163,08/25/17 22:28:00,,,,,32.143,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6164,08/25/17 22:29:00,,,,,31.997,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6165,08/25/17 22:30:00,,,,,31.009,,,,,0.0013,4.382,,,,,,,,,,,,,,,,,,,,,,,
6166,08/25/17 22:31:00,,,,,31.172,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6167,08/25/17 22:32:00,,,,,31.297,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6168,08/25/17 22:33:00,,,,,32.290,,,,,0.0014,,,,,,,,,,,,,,,,,,,,,,,,
6169,08/25/17 22:34:00,,,,,31.905,,,,,0.0014,,,,,,,,,,,,,,,,,,,,,,,,
6170,08/25/17 22:35:00,,,,,31.850,,,,,0.0013,4.382,,,,,,,,,,,,,,,,,,,,,,,
6171,08/25/17 22:36:00,,,,,31.074,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6172,08/25/17 22:37:00,,,,,31.948,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6173,08/25/17 22:38:00,,,,,30.912,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6174,08/25/17 22:39:00,,,,,30.933,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6175,08/25/17 22:40:00,,,,,32.165,,,,,0.0013,4.382,,,,,,,,,,,,,,,,,,,,,,,
6176,08/25/17 22:41:00,,,,,32.322,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
6177,08/25/17 22:42:00,,,,,32.214,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
6178,08/25/17 22:43:00,,,,,32.501,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
6179,08/25/17 22:44:00,,,,,32.415,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
6180,08/25/17 22:45:00,,,,,32.295,,,,,0.0013,4.382,,,,,,,,,,,,,,,,,,,,,,,
6181,08/25/17 22:46:00,,,,,32.436,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
6182,08/25/17 22:47:00,,,,,32.246,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
6183,08/25/17 22:48:00,,,,,31.975,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
6184,08/25/17 22:49:00,,,,,32.024,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6185,08/25/17 22:50:00,,,,,32.105,,,,,0.0011,4.382,,,,,,,,,,,,,,,,,,,,,,,
6186,08/25/17 22:51:00,,,,,31.161,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6187,08/25/17 22:52:00,,,,,32.382,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
6188,08/25/17 22:53:00,,,,,32.094,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
6189,08/25/17 22:54:00,,,,,32.197,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
6190,08/25/17 22:55:00,,,,,30.792,,,,,0.0013,4.380,,,,,,,,,,,,,,,,,,,,,,,
6191,08/25/17 22:56:00,,,,,31.894,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
6192,08/25/17 22:57:00,,,,,32.046,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
6193,08/25/17 22:58:00,,,,,31.829,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
6194,08/25/17 22:59:00,,,,,32.279,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6195,08/25/17 23:00:00,,,,,32.387,,,,,0.0011,4.380,,,,,,,,,,,,,,,,,,,,,,,
6196,08/25/17 23:01:00,,,,,32.534,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
6197,08/25/17 23:02:00,,,,,31.221,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
6198,08/25/17 23:03:00,,,,,32.528,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6199,08/25/17 23:04:00,,,,,32.447,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
6200,08/25/17 23:05:00,,,,,32.404,,,,,0.0011,4.380,,,,,,,,,,,,,,,,,,,,,,,
6201,08/25/17 23:06:00,,,,,32.507,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
6202,08/25/17 23:07:00,,,,,32.398,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
6203,08/25/17 23:08:00,,,,,31.172,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
6204,08/25/17 23:09:00,,,,,32.295,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6205,08/25/17 23:10:00,,,,,32.349,,,,,0.0013,4.380,,,,,,,,,,,,,,,,,,,,,,,
6206,08/25/17 23:11:00,,,,,32.246,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6207,08/25/17 23:12:00,,,,,32.301,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6208,08/25/17 23:13:00,,,,,32.344,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6209,08/25/17 23:14:00,,,,,32.398,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6210,08/25/17 23:15:00,,,,,32.360,,,,,0.0013,4.379,,,,,,,,,,,,,,,,,,,,,,,
6211,08/25/17 23:16:00,,,,,32.311,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6212,08/25/17 23:17:00,,,,,32.572,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6213,08/25/17 23:18:00,,,,,32.805,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6214,08/25/17 23:19:00,,,,,32.854,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6215,08/25/17 23:20:00,,,,,32.984,,,,,0.0014,4.379,,,,,,,,,,,,,,,,,,,,,,,
6216,08/25/17 23:21:00,,,,,32.778,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6217,08/25/17 23:22:00,,,,,32.908,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6218,08/25/17 23:23:00,,,,,32.908,,,,,0.0014,,,,,,,,,,,,,,,,,,,,,,,,
6219,08/25/17 23:24:00,,,,,32.919,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6220,08/25/17 23:25:00,,,,,31.845,,,,,0.0013,4.379,,,,,,,,,,,,,,,,,,,,,,,
6221,08/25/17 23:26:00,,,,,33.169,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6222,08/25/17 23:27:00,,,,,32.718,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6223,08/25/17 23:28:00,,,,,32.859,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6224,08/25/17 23:29:00,,,,,32.832,,,,,0.0014,,,,,,,,,,,,,,,,,,,,,,,,
6225,08/25/17 23:30:00,,,,,32.849,,,,,0.0014,4.379,,,,,,,,,,,,,,,,,,,,,,,
6226,08/25/17 23:31:00,,,,,32.952,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6227,08/25/17 23:32:00,,,,,32.995,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6228,08/25/17 23:33:00,,,,,33.321,,,,,0.0014,,,,,,,,,,,,,,,,,,,,,,,,
6229,08/25/17 23:34:00,,,,,33.049,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6230,08/25/17 23:35:00,,,,,33.326,,,,,0.0013,4.379,,,,,,,,,,,,,,,,,,,,,,,
6231,08/25/17 23:36:00,,,,,33.565,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6232,08/25/17 23:37:00,,,,,33.397,,,,,0.0014,,,,,,,,,,,,,,,,,,,,,,,,
6233,08/25/17 23:38:00,,,,,33.776,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
6234,08/25/17 23:39:00,,,,,33.673,,,,,0.0014,,,,,,,,,,,,,,,,,,,,,,,,
6235,08/25/17 23:40:00,,,,,33.733,,,,,0.0013,4.379,,,,,,,,,,,,,,,,,,,,,,,
6236,08/25/17 23:41:00,,,,,33.771,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6237,08/25/17 23:42:00,,,,,33.890,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
6238,08/25/17 23:43:00,,,,,33.982,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
6239,08/25/17 23:44:00,,,,,33.820,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
6240,08/25/17 23:45:00,,,,,34.162,,,,,0.0011,4.379,,,,,,,,,,,,,,,,,,,,,,,
6241,08/25/17 23:46:00,,,,,33.798,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
6242,08/25/17 23:47:00,,,,,33.912,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
6243,08/25/17 23:48:00,,,,,33.934,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
6244,08/25/17 23:49:00,,,,,34.086,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
6245,08/25/17 23:50:00,,,,,34.026,,,,,0.0011,4.377,,,,,,,,,,,,,,,,,,,,,,,
6246,08/25/17 23:51:00,,,,,33.847,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
6247,08/25/17 23:52:00,,,,,33.841,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
6248,08/25/17 23:53:00,,,,,33.787,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
6249,08/25/17 23:54:00,,,,,33.619,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
6250,08/25/17 23:55:00,,,,,33.771,,,,,0.0011,4.377,,,,,,,,,,,,,,,,,,,,,,,
6251,08/25/17 23:56:00,,,,,33.793,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
6252,08/25/17 23:57:00,,,,,33.847,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
6253,08/25/17 23:58:00,,,,,33.684,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
6254,08/25/17 23:59:00,,,,,33.532,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
6255,08/26/17 00:00:00,,,,,33.776,,,,,0.0011,4.377,,,,,,,,,,,,,,,,,,,,,,,
6256,08/26/17 00:01:00,,,,,33.641,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
6257,08/26/17 00:02:00,,,,,33.646,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
6258,08/26/17 00:03:00,,,,,33.776,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
6259,08/26/17 00:04:00,,,,,33.619,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
6260,08/26/17 00:05:00,,,,,33.451,,,,,0.0011,4.377,,,,,,,,,,,,,,,,,,,,,,,
6261,08/26/17 00:06:00,,,,,33.413,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
6262,08/26/17 00:07:00,,,,,33.657,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
6263,08/26/17 00:08:00,,,,,33.489,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
6264,08/26/17 00:09:00,,,,,33.646,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
6265,08/26/17 00:10:00,,,,,33.348,,,,,0.0011,4.377,,,,,,,,,,,,,,,,,,,,,,,
6266,08/26/17 00:11:00,,,,,33.657,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
6267,08/26/17 00:12:00,,,,,33.554,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
6268,08/26/17 00:13:00,,,,,33.635,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
6269,08/26/17 00:14:00,,,,,33.652,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
6270,08/26/17 00:15:00,,,,,32.404,,,,,0.0011,4.377,,,,,,,,,,,,,,,,,,,,,,,
6271,08/26/17 00:16:00,,,,,33.825,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
6272,08/26/17 00:17:00,,,,,33.440,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
6273,08/26/17 00:18:00,,,,,33.310,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
6274,08/26/17 00:19:00,,,,,33.483,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
6275,08/26/17 00:20:00,,,,,33.576,,,,,0.0011,4.377,,,,,,,,,,,,,,,,,,,,,,,
6276,08/26/17 00:21:00,,,,,33.652,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
6277,08/26/17 00:22:00,,,,,32.371,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
